entry	class	subclass	soundoverridesubclass	material	displayid	inventorytype	sheath	comment
"12962"	"4"	"2"	"-1"	"8"	"23546"	"10"	"0"	"Leather"
"13729"	"4"	"2"	"-1"	"8"	"24563"	"10"	"0"	"Leather"
"13735"	"4"	"2"	"-1"	"8"	"24563"	"10"	"0"	"Leather"
"13789"	"4"	"2"	"-1"	"8"	"24556"	"1"	"0"	"Leather"
"16065"	"4"	"2"	"-1"	"8"	"28734"	"8"	"0"	"Leather"
"16126"	"4"	"2"	"-1"	"8"	"28730"	"6"	"0"	"Leather"
"16127"	"4"	"2"	"-1"	"8"	"16604"	"9"	"0"	"Leather"
"16128"	"4"	"2"	"-1"	"8"	"15293"	"1"	"0"	"Leather"
"16132"	"4"	"2"	"-1"	"8"	"16604"	"9"	"0"	"Leather"
"16133"	"4"	"2"	"-1"	"8"	"15293"	"1"	"0"	"Leather"
"16139"	"4"	"2"	"-1"	"8"	"21298"	"1"	"0"	"Leather"
"16140"	"4"	"2"	"-1"	"8"	"21298"	"1"	"0"	"Leather"
"16144"	"4"	"2"	"-1"	"8"	"14950"	"3"	"0"	"Leather"
"16148"	"4"	"2"	"-1"	"8"	"14950"	"3"	"0"	"Leather"
"16150"	"4"	"2"	"-1"	"8"	"11956"	"6"	"0"	"Leather"
"16155"	"4"	"2"	"-1"	"8"	"11956"	"6"	"0"	"Leather"
"16156"	"4"	"2"	"-1"	"8"	"21298"	"1"	"0"	"Leather"
"16394"	"4"	"2"	"-1"	"8"	"27204"	"9"	"0"	"Leather"
"16395"	"4"	"2"	"-1"	"8"	"27204"	"9"	"0"	"Leather"
"16398"	"4"	"2"	"-1"	"8"	"27209"	"6"	"0"	"Leather"
"16399"	"4"	"2"	"-1"	"8"	"27209"	"6"	"0"	"Leather"
"16445"	"4"	"2"	"-1"	"8"	"30331"	"9"	"0"	"Leather"
"16447"	"4"	"2"	"-1"	"8"	"30332"	"6"	"0"	"Leather"
"16458"	"4"	"2"	"-1"	"8"	"30332"	"6"	"0"	"Leather"
"16460"	"4"	"2"	"-1"	"8"	"30331"	"9"	"0"	"Leather"
"16493"	"4"	"2"	"-1"	"8"	"27262"	"9"	"0"	"Leather"
"16495"	"4"	"2"	"-1"	"8"	"27264"	"6"	"0"	"Leather"
"16500"	"4"	"2"	"-1"	"8"	"27264"	"6"	"0"	"Leather"
"16553"	"4"	"2"	"-1"	"8"	"30353"	"9"	"0"	"Leather"
"16556"	"4"	"2"	"-1"	"8"	"30354"	"6"	"0"	"Leather"
"16557"	"4"	"2"	"-1"	"8"	"30354"	"6"	"0"	"Leather"
"16559"	"4"	"2"	"-1"	"8"	"30353"	"9"	"0"	"Leather"
"19742"	"4"	"2"	"-1"	"8"	"32192"	"7"	"0"	"Leather"
"19743"	"4"	"2"	"-1"	"8"	"32193"	"1"	"0"	"Leather"
"19837"	"4"	"2"	"-1"	"2"	"28827"	"15"	"0"	"Leather"
"20267"	"4"	"2"	"-1"	"8"	"28177"	"6"	"0"	"Leather"
"20268"	"4"	"2"	"-1"	"8"	"28162"	"8"	"0"	"Leather"
"20269"	"4"	"2"	"-1"	"8"	"24190"	"9"	"0"	"Leather"
"20270"	"4"	"2"	"-1"	"8"	"28180"	"1"	"0"	"Leather"
"20271"	"4"	"2"	"-1"	"8"	"28166"	"10"	"0"	"Leather"
"20272"	"4"	"2"	"-1"	"8"	"28161"	"7"	"0"	"Leather"
"20273"	"4"	"2"	"-1"	"8"	"28179"	"3"	"0"	"Leather"
"20274"	"4"	"2"	"-1"	"8"	"28160"	"5"	"0"	"Leather"
"20294"	"4"	"2"	"-1"	"8"	"28162"	"8"	"0"	"Leather"
"20297"	"4"	"2"	"-1"	"8"	"28177"	"6"	"0"	"Leather"
"20298"	"4"	"2"	"-1"	"8"	"28162"	"8"	"0"	"Leather"
"20300"	"4"	"2"	"-1"	"8"	"24190"	"9"	"0"	"Leather"
"20301"	"4"	"2"	"-1"	"8"	"28180"	"1"	"0"	"Leather"
"20304"	"4"	"2"	"-1"	"8"	"28166"	"10"	"0"	"Leather"
"20306"	"4"	"2"	"-1"	"8"	"28161"	"7"	"0"	"Leather"
"20308"	"4"	"2"	"-1"	"8"	"28179"	"3"	"0"	"Leather"
"20309"	"4"	"2"	"-1"	"8"	"28160"	"5"	"0"	"Leather"
"20311"	"4"	"2"	"-1"	"8"	"28177"	"6"	"0"	"Leather"
"20312"	"4"	"2"	"-1"	"8"	"28162"	"8"	"0"	"Leather"
"20314"	"4"	"2"	"-1"	"8"	"24190"	"9"	"0"	"Leather"
"20315"	"4"	"2"	"-1"	"8"	"28180"	"1"	"0"	"Leather"
"20318"	"4"	"2"	"-1"	"8"	"28166"	"10"	"0"	"Leather"
"20320"	"4"	"2"	"-1"	"8"	"28161"	"7"	"0"	"Leather"
"20322"	"4"	"2"	"-1"	"8"	"28179"	"3"	"0"	"Leather"
"20323"	"4"	"2"	"-1"	"8"	"28160"	"5"	"0"	"Leather"
"20523"	"4"	"2"	"-1"	"7"	"30582"	"7"	"0"	"Leather"
"25547"	"4"	"2"	"-1"	"8"	"37482"	"3"	"0"	"Leather"
"25571"	"4"	"2"	"-1"	"8"	"17269"	"1"	"0"	"Leather"
"26168"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26169"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26170"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26171"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26172"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26176"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26177"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26178"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26179"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26181"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26182"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26183"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26184"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26185"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26186"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26187"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26188"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26189"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26190"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26191"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26192"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26193"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26194"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26195"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26196"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26197"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26198"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26199"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26200"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26201"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26202"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26203"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26204"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26205"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26206"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26207"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26208"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26209"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26210"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26211"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26212"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26213"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26214"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26215"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26216"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26217"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26218"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26219"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26220"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26221"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26222"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26223"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26224"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26225"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26226"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26227"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26228"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26229"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26230"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26231"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26232"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26233"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26234"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26236"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26237"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26238"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26239"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26240"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26241"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26242"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26243"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26244"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26245"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26246"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26247"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26248"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26249"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26250"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26251"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26252"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26253"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26254"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26255"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26256"	"4"	"2"	"-1"	"8"	"43783"	"6"	"0"	"Leather"
"26257"	"4"	"2"	"-1"	"8"	"43782"	"8"	"0"	"Leather"
"26258"	"4"	"2"	"-1"	"8"	"43778"	"5"	"0"	"Leather"
"26259"	"4"	"2"	"-1"	"8"	"43781"	"10"	"0"	"Leather"
"26260"	"4"	"2"	"-1"	"8"	"43777"	"1"	"0"	"Leather"
"26261"	"4"	"2"	"-1"	"8"	"43779"	"7"	"0"	"Leather"
"26262"	"4"	"2"	"-1"	"8"	"43784"	"3"	"0"	"Leather"
"26263"	"4"	"2"	"-1"	"8"	"43780"	"9"	"0"	"Leather"
"26264"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26265"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26266"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26267"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26268"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26269"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26270"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26271"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26272"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26273"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26274"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26275"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26276"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26277"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26278"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26279"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26294"	"4"	"2"	"-1"	"5"	"16706"	"3"	"0"	"Leather"
"26812"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26813"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26814"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26815"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26816"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26817"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26818"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26819"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26820"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26821"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26822"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26823"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26824"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26825"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26826"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26827"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26828"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26829"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26830"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26831"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26832"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26833"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26834"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26835"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26836"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26837"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26838"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26839"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26840"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26841"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26842"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26844"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26845"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26846"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26847"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26848"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26849"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26850"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26851"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26852"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26853"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26854"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26855"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26856"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26857"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26858"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26859"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26860"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26861"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26862"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26863"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26864"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26865"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26866"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26867"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26868"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26869"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26870"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26871"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26872"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26873"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26874"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26875"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26876"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26877"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26878"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26879"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26880"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26881"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26882"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26883"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26884"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26885"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26886"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26887"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26888"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26889"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26890"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26891"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26892"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26893"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26894"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26895"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26896"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26897"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26898"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26899"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26900"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26901"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26902"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26903"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26904"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26905"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26906"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26907"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26908"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26909"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26910"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26911"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26912"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26913"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26914"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26915"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"26916"	"4"	"2"	"-1"	"8"	"16704"	"6"	"0"	"Leather"
"26917"	"4"	"2"	"-1"	"8"	"16703"	"8"	"0"	"Leather"
"26918"	"4"	"2"	"-1"	"8"	"16700"	"5"	"0"	"Leather"
"26919"	"4"	"2"	"-1"	"8"	"16702"	"10"	"0"	"Leather"
"26920"	"4"	"2"	"-1"	"8"	"18422"	"1"	"0"	"Leather"
"26921"	"4"	"2"	"-1"	"8"	"16701"	"7"	"0"	"Leather"
"26922"	"4"	"2"	"-1"	"8"	"16706"	"3"	"0"	"Leather"
"26923"	"4"	"2"	"-1"	"8"	"9894"	"9"	"0"	"Leather"
"29823"	"4"	"2"	"-1"	"8"	"40465"	"5"	"0"	"Leather"
"29824"	"4"	"2"	"-1"	"8"	"40465"	"5"	"0"	"Leather"
"29890"	"4"	"2"	"-1"	"8"	"35159"	"5"	"0"	"Leather"
"29891"	"4"	"2"	"-1"	"8"	"35159"	"5"	"0"	"Leather"
"29892"	"4"	"2"	"-1"	"8"	"35159"	"5"	"0"	"Leather"
"29893"	"4"	"2"	"-1"	"8"	"35159"	"5"	"0"	"Leather"
"30528"	"4"	"2"	"-1"	"8"	"35159"	"5"	"0"	"Leather"
"30934"	"4"	"2"	"-1"	"8"	"43223"	"7"	"0"	"Leather"
"30935"	"4"	"2"	"-1"	"8"	"43230"	"1"	"0"	"Leather"
"31970"	"4"	"2"	"-1"	"8"	"41445"	"7"	"0"	"Leather"
"32815"	"4"	"2"	"-1"	"8"	"30804"	"9"	"0"	"Leather"
"33651"	"4"	"2"	"-1"	"8"	"45993"	"10"	"0"	"Leather"
"33652"	"4"	"2"	"-1"	"8"	"45998"	"1"	"0"	"Leather"
"33653"	"4"	"2"	"-1"	"8"	"46347"	"7"	"0"	"Leather"
"33654"	"4"	"2"	"-1"	"8"	"45996"	"3"	"0"	"Leather"
"33655"	"4"	"2"	"-1"	"8"	"45997"	"5"	"0"	"Leather"
"35785"	"4"	"2"	"-1"	"8"	"49104"	"1"	"0"	"Leather"
"35786"	"4"	"2"	"-1"	"8"	"49105"	"3"	"0"	"Leather"
"37720"	"4"	"2"	"-1"	"8"	"42947"	"6"	"0"	"Leather"
"37994"	"4"	"2"	"-1"	"8"	"49842"	"1"	"0"	"Leather"
"38015"	"4"	"2"	"-1"	"8"	"56436"	"5"	"0"	"Leather"
"38016"	"4"	"2"	"-1"	"8"	"56446"	"1"	"0"	"Leather"
"38017"	"4"	"2"	"-1"	"8"	"49251"	"10"	"0"	"Leather"
"38018"	"4"	"2"	"-1"	"8"	"56450"	"8"	"0"	"Leather"
"38019"	"4"	"2"	"-1"	"6"	"56452"	"7"	"0"	"Leather"
"38020"	"4"	"2"	"-1"	"8"	"56457"	"10"	"0"	"Leather"
"38021"	"4"	"2"	"-1"	"8"	"49842"	"1"	"0"	"Leather"
"38022"	"4"	"2"	"-1"	"8"	"49920"	"3"	"0"	"Leather"
"38447"	"4"	"2"	"-1"	"8"	"16972"	"7"	"0"	"Leather"
"38449"	"4"	"2"	"-1"	"8"	"16994"	"8"	"0"	"Leather"
"38450"	"4"	"2"	"-1"	"8"	"11138"	"5"	"0"	"Leather"
"38451"	"4"	"2"	"-1"	"8"	"4486"	"3"	"0"	"Leather"
"38694"	"4"	"2"	"-1"	"8"	"34688"	"3"	"0"	"Leather"
"39037"	"4"	"2"	"-1"	"6"	"51333"	"7"	"0"	"Leather"
"39039"	"4"	"2"	"-1"	"8"	"51164"	"1"	"0"	"Leather"
"39042"	"4"	"2"	"-1"	"8"	"49246"	"3"	"0"	"Leather"
"39736"	"4"	"2"	"-1"	"8"	"52030"	"20"	"0"	"Leather"
"39879"	"4"	"2"	"-1"	"8"	"49246"	"3"	"0"	"Leather"
"40498"	"4"	"2"	"-1"	"8"	"42410"	"10"	"0"	"Leather"
"41277"	"4"	"2"	"-1"	"8"	"48591"	"3"	"0"	"Leather"
"41283"	"4"	"2"	"-1"	"8"	"48591"	"3"	"0"	"Leather"
"41289"	"4"	"2"	"-1"	"8"	"49966"	"10"	"0"	"Leather"
"41295"	"4"	"2"	"-1"	"8"	"49966"	"10"	"0"	"Leather"
"41300"	"4"	"2"	"-1"	"8"	"48603"	"7"	"0"	"Leather"
"41306"	"4"	"2"	"-1"	"8"	"48603"	"7"	"0"	"Leather"
"41312"	"4"	"2"	"-1"	"8"	"49968"	"5"	"0"	"Leather"
"41318"	"4"	"2"	"-1"	"8"	"49968"	"5"	"0"	"Leather"
"41323"	"4"	"2"	"-1"	"8"	"48602"	"1"	"0"	"Leather"
"41329"	"4"	"2"	"-1"	"8"	"48602"	"1"	"0"	"Leather"
"41619"	"4"	"2"	"-1"	"8"	"48676"	"6"	"0"	"Leather"
"41623"	"4"	"2"	"-1"	"8"	"48678"	"8"	"0"	"Leather"
"41627"	"4"	"2"	"-1"	"8"	"48681"	"9"	"0"	"Leather"
"41632"	"4"	"2"	"-1"	"8"	"48676"	"6"	"0"	"Leather"
"41637"	"4"	"2"	"-1"	"8"	"48678"	"8"	"0"	"Leather"
"41642"	"4"	"2"	"-1"	"8"	"48681"	"9"	"0"	"Leather"
"41652"	"4"	"2"	"-1"	"8"	"48599"	"5"	"0"	"Leather"
"41657"	"4"	"2"	"-1"	"8"	"48597"	"7"	"0"	"Leather"
"41663"	"4"	"2"	"-1"	"8"	"48599"	"5"	"0"	"Leather"
